idx,t_us,red,ir,green,finger,rb_used,flags
22709,368949320,147557,172846,0,1,0,2
22710,368964945,147582,172825,0,1,1,0
22711,368980570,147558,172820,0,1,0,0
22712,368996195,147558,172820,0,1,0,2
22713,369011820,147545,172854,0,1,1,0
22714,369027445,147558,172873,0,1,0,0
22715,369043070,147558,172873,0,1,0,2
22716,369058695,147583,172936,0,1,1,0
22717,369074320,147597,172939,0,1,0,0
22718,369089945,147597,172939,0,1,0,2
22719,369105570,147594,173007,0,1,0,0
22720,369121195,147594,173007,0,1,0,2
22721,369136820,147594,173007,0,1,0,2
22722,369152445,147594,173007,0,1,0,2
22723,369168070,147590,173097,0,1,1,0
22724,369183695,147566,173150,0,1,0,0
22725,369199320,147566,173150,0,1,0,2
22726,369214945,147579,173194,0,1,1,0
22727,369230570,147580,173210,0,1,0,0
22728,369246195,147580,173210,0,1,0,2
22729,369261820,147682,173218,0,1,1,0
22730,369277445,147696,173269,0,1,0,0
22731,369293070,147696,173269,0,1,0,2
22732,369308695,147632,173141,0,1,0,0
22733,369324320,147632,173141,0,1,0,2
22734,369339945,147632,173141,0,1,0,2
22735,369355570,147632,173141,0,1,0,2
22736,369371195,147599,173061,0,1,1,0
22737,369386820,147566,173031,0,1,0,0
22738,369402445,147566,173031,0,1,0,2
22739,369418070,147572,173072,0,1,1,0
22740,369433695,147647,173109,0,1,0,0
22741,369449320,147647,173109,0,1,0,2
22742,369464945,147699,173154,0,1,1,0
22743,369480570,147720,173181,0,1,0,0
22744,369496195,147720,173181,0,1,0,2
22745,369511820,147716,173237,0,1,0,0
22746,369527445,147716,173237,0,1,0,2
22747,369543070,147716,173237,0,1,0,2
22748,369558695,147716,173237,0,1,0,2
22749,369574320,147723,173222,0,1,1,0
22750,369589945,147712,173196,0,1,0,0
22751,369605570,147712,173196,0,1,0,2
22752,369621195,147701,173243,0,1,1,0
22753,369636820,147710,173276,0,1,0,0
22754,369652445,147710,173276,0,1,0,2
22755,369668070,147720,173266,0,1,1,0
