pc_time_s,recording,idx,t_us,red,ir,green,rb_used,flags,finger,underflow,overflow,catchup
1767649533.1399493,0,63183,634848437,137474,189905,0,0,9,1,0,0,1
1767649533.1415198,0,63184,634858437,137474,189905,0,0,11,1,1,0,1
1767649533.1431577,0,63185,634868437,137474,189905,0,0,11,1,1,0,1
1767649533.144845,0,63186,634878437,137474,189905,0,0,11,1,1,0,1
1767649533.1874113,0,63187,634888437,137468,189875,0,1,9,1,0,0,1
1767649533.1891637,0,63188,634898437,137477,189891,0,0,9,1,0,0,1
1767649533.1907084,0,63189,634908437,137477,189891,0,0,11,1,1,0,1
1767649533.1932788,0,63190,634918437,137477,189891,0,0,3,1,1,0,0
1767649533.1949403,0,63191,634928437,137477,189891,0,0,11,1,1,0,1
1767649533.2373984,0,63192,634938437,137468,189894,0,1,9,1,0,0,1
1767649533.2391694,0,63193,634948437,137475,189874,0,0,9,1,0,0,1
1767649533.240818,0,63194,634958437,137475,189874,0,0,11,1,1,0,1
1767649533.242547,0,63195,634968437,137475,189874,0,0,11,1,1,0,1
1767649533.24418,0,63196,634978437,137475,189874,0,0,11,1,1,0,1
1767649533.2883193,0,63197,634988437,137470,189891,0,1,9,1,0,0,1
1767649533.290004,0,63198,634998437,137486,189899,0,0,9,1,0,0,1
1767649533.2914042,0,63199,635008437,137486,189899,0,0,11,1,1,0,1
1767649533.294222,0,63200,635018437,137486,189899,0,0,3,1,1,0,0
1767649533.3382745,0,63201,635028437,137469,189892,0,1,9,1,0,0,1
1767649533.3401754,0,63202,635038437,137464,189896,0,0,9,1,0,0,1
1767649533.3418453,0,63203,635048437,137464,189896,0,0,11,1,1,0,1
1767649533.3432589,0,63204,635058437,137464,189896,0,0,11,1,1,0,1
1767649533.3449183,0,63205,635068437,137464,189896,0,0,11,1,1,0,1
1767649533.3872983,0,63206,635078437,137475,189898,0,1,9,1,0,0,1
1767649533.3889527,0,63207,635088437,137475,189885,0,0,9,1,0,0,1
1767649533.3905215,0,63208,635098437,137475,189885,0,0,11,1,1,0,1
1767649533.3922968,0,63209,635108437,137475,189885,0,0,11,1,1,0,1
1767649533.438505,0,63210,635118437,137461,189922,0,1,1,1,0,0,0
1767649533.4402046,0,63211,635128437,137458,189901,0,0,9,1,0,0,1
1767649533.441817,0,63212,635138437,137458,189901,0,0,11,1,1,0,1
1767649533.443544,0,63213,635148437,137458,189901,0,0,11,1,1,0,1
1767649533.4453354,0,63214,635158437,137458,189901,0,0,11,1,1,0,1
1767649533.4874232,0,63215,635168437,137507,189882,0,1,9,1,0,0,1
1767649533.4891639,0,63216,635178437,137440,189870,0,0,9,1,0,0,1
1767649533.490703,0,63217,635188437,137440,189870,0,0,11,1,1,0,1
1767649533.4924188,0,63218,635198437,137440,189870,0,0,11,1,1,0,1
1767649533.494102,0,63219,635208437,137440,189870,0,0,11,1,1,0,1
1767649533.532324,0,63220,635218437,137440,189870,0,0,3,1,1,0,0
1767649533.5340817,0,63221,635228437,137440,189870,0,0,11,1,1,0,1
1767649533.5784717,0,63222,635238437,137426,189878,0,1,9,1,0,0,1
1767649533.580029,0,63223,635248437,137448,189882,0,0,9,1,0,0,1
1767649533.5815659,0,63224,635258437,137448,189882,0,0,11,1,1,0,1
1767649533.5831773,0,63225,635268437,137448,189882,0,0,11,1,1,0,1
1767649533.5847812,0,63226,635278437,137448,189882,0,0,11,1,1,0,1
1767649533.6273742,0,63227,635288437,137480,189905,0,1,9,1,0,0,1
1767649533.629032,0,63228,635298437,137464,189876,0,0,9,1,0,0,1
1767649533.630744,0,63229,635308437,137464,189876,0,0,11,1,1,0,1
1767649533.6335316,0,63230,635318437,137464,189876,0,0,3,1,1,0,0
1767649533.6351633,0,63231,635328437,137464,189876,0,0,11,1,1,0,1
1767649533.677454,0,63232,635338437,137475,189879,0,1,9,1,0,0,1
1767649533.6791818,0,63233,635348437,137458,189894,0,0,9,1,0,0,1
1767649533.6809156,0,63234,635358437,137458,189894,0,0,11,1,1,0,1
1767649533.6825955,0,63235,635368437,137458,189894,0,0,11,1,1,0,1
1767649533.6843286,0,63236,635378437,137458,189894,0,0,11,1,1,0,1
1767649533.728428,0,63237,635388437,137447,189920,0,1,9,1,0,0,1
1767649533.730206,0,63238,635398437,137463,189915,0,0,9,1,0,0,1
1767649533.7317967,0,63239,635408437,137463,189915,0,0,11,1,1,0,1
1767649533.734601,0,63240,635418437,137463,189915,0,0,3,1,1,0,0
1767649533.778333,0,63241,635428437,137460,189847,0,1,9,1,0,0,1
1767649533.7800617,0,63242,635438437,137447,189896,0,0,9,1,0,0,1
1767649533.7818055,0,63243,635448437,137447,189896,0,0,11,1,1,0,1
1767649533.783461,0,63244,635458437,137447,189896,0,0,11,1,1,0,1
1767649533.785084,0,63245,635468437,137447,189896,0,0,11,1,1,0,1
1767649533.827422,0,63246,635478437,137454,189901,0,1,9,1,0,0,1
1767649533.829066,0,63247,635488437,137453,189899,0,0,9,1,0,0,1
1767649533.8308046,0,63248,635498437,137453,189899,0,0,11,1,1,0,1
1767649533.8324592,0,63249,635508437,137453,189899,0,0,11,1,1,0,1
1767649533.8350775,0,63250,635518437,137453,189899,0,0,3,1,1,0,0
1767649533.8773048,0,63251,635528437,137473,189907,0,1,9,1,0,0,1
1767649533.8789465,0,63252,635538437,137481,189917,0,0,9,1,0,0,1
1767649533.8805974,0,63253,635548437,137481,189917,0,0,11,1,1,0,1
1767649533.8821852,0,63254,635558437,137481,189917,0,0,11,1,1,0,1
1767649533.8837864,0,63255,635568437,137481,189917,0,0,11,1,1,0,1
1767649533.8854165,0,63256,635578437,137481,189917,0,0,11,1,1,0,1
1767649533.927387,0,63257,635588437,137472,189906,0,1,9,1,0,0,1
1767649533.9291055,0,63258,635598437,137469,189908,0,0,9,1,0,0,1
1767649533.93054,0,63259,635608437,137469,189908,0,0,11,1,1,0,1
1767649533.933155,0,63260,635618437,137469,189908,0,0,3,1,1,0,0
1767649533.934934,0,63261,635628437,137469,189908,0,0,11,1,1,0,1
1767649533.9772632,0,63262,635638437,137414,189943,0,1,9,1,0,0,1
1767649533.9788764,0,63263,635648437,137463,189916,0,0,9,1,0,0,1
1767649533.980387,0,63264,635658437,137463,189916,0,0,11,1,1,0,1
1767649533.9820426,0,63265,635668437,137463,189916,0,0,11,1,1,0,1
1767649533.983713,0,63266,635678437,137463,189916,0,0,11,1,1,0,1
1767649533.985289,0,63267,635688437,137463,189916,0,0,11,1,1,0,1
1767649534.0275056,0,63268,635698437,137496,189927,0,1,9,1,0,0,1
1767649534.028944,0,63269,635708437,137476,189906,0,0,9,1,0,0,1
1767649534.031726,0,63270,635718437,137476,189906,0,0,3,1,1,0,0
1767649534.0332396,0,63271,635728437,137476,189906,0,0,11,1,1,0,1
1767649534.0348096,0,63272,635738437,137476,189906,0,0,11,1,1,0,1
1767649534.0772846,0,63273,635748437,137462,189901,0,1,9,1,0,0,1
1767649534.0788994,0,63274,635758437,137469,189902,0,0,9,1,0,0,1
1767649534.0805473,0,63275,635768437,137469,189902,0,0,11,1,1,0,1
1767649534.0822244,0,63276,635778437,137469,189902,0,0,11,1,1,0,1
1767649534.0839121,0,63277,635788437,137469,189902,0,0,11,1,1,0,1
1767649534.0856018,0,63278,635798437,137469,189902,0,0,11,1,1,0,1
1767649534.1283414,0,63279,635808437,137472,189909,0,1,9,1,0,0,1
1767649534.1308894,0,63280,635818437,137456,189890,0,0,1,1,0,0,0
1767649534.1325521,0,63281,635828437,137456,189890,0,0,11,1,1,0,1
1767649534.1341705,0,63282,635838437,137456,189890,0,0,11,1,1,0,1
1767649534.1783302,0,63283,635848437,137459,189917,0,1,9,1,0,0,1
1767649534.1800072,0,63284,635858437,137453,189906,0,0,9,1,0,0,1
1767649534.1815915,0,63285,635868437,137453,189906,0,0,11,1,1,0,1
1767649534.1831086,0,63286,635878437,137453,189906,0,0,11,1,1,0,1
1767649534.1847086,0,63287,635888437,137453,189906,0,0,11,1,1,0,1
1767649534.2273366,0,63288,635898437,137474,189912,0,1,9,1,0,0,1
1767649534.2289279,0,63289,635908437,137462,189929,0,0,9,1,0,0,1
1767649534.231553,0,63290,635918437,137462,189929,0,0,3,1,1,0,0
1767649534.233101,0,63291,635928437,137462,189929,0,0,11,1,1,0,1
1767649534.2347276,0,63292,635938437,137462,189929,0,0,11,1,1,0,1
1767649534.2773957,0,63293,635948437,137472,189908,0,1,9,1,0,0,1
1767649534.2789688,0,63294,635958437,137453,189894,0,0,9,1,0,0,1
1767649534.2805207,0,63295,635968437,137453,189894,0,0,11,1,1,0,1
1767649534.282333,0,63296,635978437,137453,189894,0,0,11,1,1,0,1
1767649534.2839608,0,63297,635988437,137453,189894,0,0,11,1,1,0,1
1767649534.2853887,0,63298,635998437,137453,189894,0,0,11,1,1,0,1
1767649534.3274598,0,63299,636008437,137464,189919,0,1,9,1,0,0,1
1767649534.3309176,0,63300,636018437,137469,189928,0,0,1,1,0,0,0
1767649534.332618,0,63301,636028437,137469,189928,0,0,11,1,1,0,1
1767649534.334299,0,63302,636038437,137469,189928,0,0,11,1,1,0,1
1767649534.3784354,0,63303,636048437,137464,189981,0,1,9,1,0,0,1
1767649534.3802314,0,63304,636058437,137458,189911,0,0,9,1,0,0,1
1767649534.3819733,0,63305,636068437,137458,189911,0,0,11,1,1,0,1
1767649534.383567,0,63306,636078437,137458,189911,0,0,11,1,1,0,1
1767649534.3851979,0,63307,636088437,137458,189911,0,0,11,1,1,0,1
1767649534.4274316,0,63308,636098437,137468,189936,0,1,9,1,0,0,1
1767649534.4291246,0,63309,636108437,137474,189935,0,0,9,1,0,0,1
1767649534.4318233,0,63310,636118437,137474,189935,0,0,3,1,1,0,0
1767649534.4333625,0,63311,636128437,137474,189935,0,0,11,1,1,0,1
1767649534.4350414,0,63312,636138437,137474,189935,0,0,11,1,1,0,1
1767649534.4773188,0,63313,636148437,137447,189921,0,1,9,1,0,0,1
1767649534.4790218,0,63314,636158437,137473,189937,0,0,9,1,0,0,1
1767649534.4806302,0,63315,636168437,137473,189937,0,0,11,1,1,0,1
1767649534.4822912,0,63316,636178437,137473,189937,0,0,11,1,1,0,1
1767649534.4839523,0,63317,636188437,137473,189937,0,0,11,1,1,0,1
1767649534.485718,0,63318,636198437,137473,189937,0,0,11,1,1,0,1
1767649534.5283844,0,63319,636208437,137457,189893,0,1,9,1,0,0,1
1767649534.5310707,0,63320,636218437,137467,189925,0,0,1,1,0,0,0
1767649534.5328627,0,63321,636228437,137467,189925,0,0,11,1,1,0,1
1767649534.5344653,0,63322,636238437,137467,189925,0,0,11,1,1,0,1
1767649534.5784307,0,63323,636248437,137456,189889,0,1,9,1,0,0,1
1767649534.5800705,0,63324,636258437,137450,189904,0,0,9,1,0,0,1
1767649534.581637,0,63325,636268437,137450,189904,0,0,11,1,1,0,1
1767649534.5833075,0,63326,636278437,137450,189904,0,0,11,1,1,0,1
1767649534.5849218,0,63327,636288437,137450,189904,0,0,11,1,1,0,1
1767649534.6274037,0,63328,636298437,137489,189953,0,1,9,1,0,0,1
1767649534.6290185,0,63329,636308437,137461,189944,0,0,9,1,0,0,1
1767649534.6318436,0,63330,636318437,137461,189944,0,0,3,1,1,0,0
1767649534.6334925,0,63331,636328437,137461,189944,0,0,11,1,1,0,1
1767649534.6350746,0,63332,636338437,137461,189944,0,0,11,1,1,0,1
1767649534.6773012,0,63333,636348437,137466,189971,0,1,9,1,0,0,1
1767649534.67899,0,63334,636358437,137464,189983,0,0,9,1,0,0,1
1767649534.6806157,0,63335,636368437,137464,189983,0,0,11,1,1,0,1
1767649534.6822054,0,63336,636378437,137464,189983,0,0,11,1,1,0,1
1767649534.6839962,0,63337,636388437,137464,189983,0,0,11,1,1,0,1
1767649534.6855843,0,63338,636398437,137464,189983,0,0,11,1,1,0,1
1767649534.7273555,0,63339,636408437,137468,189957,0,1,9,1,0,0,1
1767649534.730108,0,63340,636418437,137460,189972,0,0,1,1,0,0,0
1767649534.731723,0,63341,636428437,137460,189972,0,0,11,1,1,0,1
1767649534.7332506,0,63342,636438437,137460,189972,0,0,11,1,1,0,1
1767649534.7348523,0,63343,636448437,137460,189972,0,0,11,1,1,0,1
1767649534.7774365,0,63344,636458437,137467,189956,0,1,9,1,0,0,1
1767649534.779028,0,63345,636468437,137500,189955,0,0,9,1,0,0,1
1767649534.7805955,0,63346,636478437,137500,189955,0,0,11,1,1,0,1
1767649534.7823443,0,63347,636488437,137500,189955,0,0,11,1,1,0,1
1767649534.784031,0,63348,636498437,137500,189955,0,0,11,1,1,0,1
1767649534.785609,0,63349,636508437,137500,189955,0,0,11,1,1,0,1
1767649534.8283541,0,63350,636518437,137467,189943,0,1,1,1,0,0,0
1767649534.8298757,0,63351,636528437,137445,189944,0,0,9,1,0,0,1
1767649534.8315587,0,63352,636538437,137445,189944,0,0,11,1,1,0,1
1767649534.8331954,0,63353,636548437,137445,189944,0,0,11,1,1,0,1
1767649534.8347578,0,63354,636558437,137445,189944,0,0,11,1,1,0,1
1767649534.8774292,0,63355,636568437,137438,189931,0,1,9,1,0,0,1
1767649534.8788722,0,63356,636578437,137436,189926,0,0,9,1,0,0,1
1767649534.8804796,0,63357,636588437,137436,189926,0,0,11,1,1,0,1
1767649534.8819952,0,63358,636598437,137436,189926,0,0,11,1,1,0,1
1767649534.8835356,0,63359,636608437,137436,189926,0,0,11,1,1,0,1
1767649534.92724,0,63360,636618437,137457,189904,0,1,1,1,0,0,0
1767649534.9288301,0,63361,636628437,137452,189940,0,0,9,1,0,0,1
1767649534.9304726,0,63362,636638437,137452,189940,0,0,11,1,1,0,1
1767649534.9320757,0,63363,636648437,137452,189940,0,0,11,1,1,0,1
1767649534.9338322,0,63364,636658437,137452,189940,0,0,11,1,1,0,1
1767649534.9355433,0,63365,636668437,137452,189940,0,0,11,1,1,0,1
1767649534.9784558,0,63366,636678437,137483,189902,0,1,9,1,0,0,1
1767649534.9800732,0,63367,636688437,137459,189933,0,0,9,1,0,0,1
1767649534.9815838,0,63368,636698437,137459,189933,0,0,11,1,1,0,1
1767649534.9831743,0,63369,636708437,137459,189933,0,0,11,1,1,0,1
1767649535.028562,0,63370,636718437,137482,189936,0,1,1,1,0,0,0
1767649535.030023,0,63371,636728437,137465,189948,0,0,9,1,0,0,1
1767649535.031561,0,63372,636738437,137465,189948,0,0,11,1,1,0,1
1767649535.0331457,0,63373,636748437,137465,189948,0,0,11,1,1,0,1
1767649535.0347135,0,63374,636758437,137465,189948,0,0,11,1,1,0,1
1767649535.077234,0,63375,636768437,137417,189920,0,1,9,1,0,0,1
1767649535.0788143,0,63376,636778437,137427,189925,0,0,9,1,0,0,1
1767649535.0803525,0,63377,636788437,137427,189925,0,0,11,1,1,0,1
1767649535.0819669,0,63378,636798437,137427,189925,0,0,11,1,1,0,1
1767649535.0835836,0,63379,636808437,137427,189925,0,0,11,1,1,0,1
1767649535.121637,0,63380,636818437,137427,189925,0,0,3,1,1,0,0
1767649535.1232753,0,63381,636828437,137427,189925,0,0,11,1,1,0,1
1767649535.1249006,0,63382,636838437,137427,189925,0,0,11,1,1,0,1
1767649535.167318,0,63383,636848437,137429,189914,0,1,9,1,0,0,1
1767649535.1689298,0,63384,636858437,137435,189936,0,0,9,1,0,0,1
1767649535.170559,0,63385,636868437,137435,189936,0,0,11,1,1,0,1
1767649535.1721718,0,63386,636878437,137435,189936,0,0,11,1,1,0,1
1767649535.1738117,0,63387,636888437,137435,189936,0,0,11,1,1,0,1
1767649535.1754773,0,63388,636898437,137435,189936,0,0,11,1,1,0,1
1767649535.2173028,0,63389,636908437,137450,189928,0,1,9,1,0,0,1
1767649535.2199004,0,63390,636918437,137438,189916,0,0,1,1,0,0,0
1767649535.2214727,0,63391,636928437,137438,189916,0,0,11,1,1,0,1
1767649535.2230518,0,63392,636938437,137438,189916,0,0,11,1,1,0,1
1767649535.224576,0,63393,636948437,137438,189916,0,0,11,1,1,0,1
1767649535.2674108,0,63394,636958437,137401,189946,0,1,9,1,0,0,1
1767649535.268964,0,63395,636968437,137456,189946,0,0,9,1,0,0,1
1767649535.27061,0,63396,636978437,137456,189946,0,0,11,1,1,0,1
1767649535.2722657,0,63397,636988437,137456,189946,0,0,11,1,1,0,1
1767649535.2739813,0,63398,636998437,137456,189946,0,0,11,1,1,0,1
1767649535.2754402,0,63399,637008437,137456,189946,0,0,11,1,1,0,1
1767649535.3182852,0,63400,637018437,137428,189952,0,1,1,1,0,0,0
1767649535.3198552,0,63401,637028437,137460,189935,0,0,9,1,0,0,1
1767649535.321425,0,63402,637038437,137460,189935,0,0,11,1,1,0,1
1767649535.32303,0,63403,637048437,137460,189935,0,0,11,1,1,0,1
1767649535.3245661,0,63404,637058437,137460,189935,0,0,11,1,1,0,1
1767649535.368452,0,63405,637068437,137464,189967,0,1,9,1,0,0,1
1767649535.3700778,0,63406,637078437,137492,189956,0,0,9,1,0,0,1
1767649535.3717294,0,63407,637088437,137492,189956,0,0,11,1,1,0,1
1767649535.373471,0,63408,637098437,137492,189956,0,0,11,1,1,0,1
1767649535.3749578,0,63409,637108437,137492,189956,0,0,11,1,1,0,1
1767649535.4193628,0,63410,637118437,137462,189954,0,1,1,1,0,0,0
1767649535.4208856,0,63411,637128437,137477,189964,0,0,9,1,0,0,1
1767649535.422622,0,63412,637138437,137477,189964,0,0,11,1,1,0,1
1767649535.4242013,0,63413,637148437,137477,189964,0,0,11,1,1,0,1
1767649535.4259834,0,63414,637158437,137477,189964,0,0,11,1,1,0,1
1767649535.4684503,0,63415,637168437,137461,189945,0,1,9,1,0,0,1
1767649535.4700692,0,63416,637178437,137467,189958,0,0,9,1,0,0,1
1767649535.4718153,0,63417,637188437,137467,189958,0,0,11,1,1,0,1
1767649535.473744,0,63418,637198437,137467,189958,0,0,11,1,1,0,1
1767649535.4750812,0,63419,637208437,137467,189958,0,0,11,1,1,0,1
1767649535.5182867,0,63420,637218437,137466,189910,0,1,1,1,0,0,0
1767649535.5199275,0,63421,637228437,137478,189894,0,0,9,1,0,0,1
1767649535.5215952,0,63422,637238437,137478,189894,0,0,11,1,1,0,1
1767649535.5230615,0,63423,637248437,137478,189894,0,0,11,1,1,0,1
1767649535.524795,0,63424,637258437,137478,189894,0,0,11,1,1,0,1
1767649535.5673342,0,63425,637268437,137471,189932,0,1,9,1,0,0,1
1767649535.5689354,0,63426,637278437,137479,189909,0,0,9,1,0,0,1
1767649535.5706015,0,63427,637288437,137479,189909,0,0,11,1,1,0,1
1767649535.5723314,0,63428,637298437,137479,189909,0,0,11,1,1,0,1
1767649535.5739048,0,63429,637308437,137479,189909,0,0,11,1,1,0,1
1767649535.6173623,0,63430,637318437,137495,189916,0,1,1,1,0,0,0
1767649535.619141,0,63431,637328437,137511,189917,0,0,9,1,0,0,1
1767649535.6205523,0,63432,637338437,137511,189917,0,0,11,1,1,0,1
1767649535.6224785,0,63433,637348437,137511,189917,0,0,11,1,1,0,1
1767649535.6239173,0,63434,637358437,137511,189917,0,0,11,1,1,0,1
1767649535.625553,0,63435,637368437,137511,189917,0,0,11,1,1,0,1
1767649535.6673353,0,63436,637378437,137485,189910,0,1,9,1,0,0,1
1767649535.6691403,0,63437,637388437,137503,189912,0,0,9,1,0,0,1
1767649535.670564,0,63438,637398437,137503,189912,0,0,11,1,1,0,1
1767649535.6722324,0,63439,637408437,137503,189912,0,0,11,1,1,0,1
1767649535.6748493,0,63440,637418437,137503,189912,0,0,3,1,1,0,0
1767649535.7173371,0,63441,637428437,137502,189918,0,1,9,1,0,0,1
1767649535.7189493,0,63442,637438437,137507,189922,0,0,9,1,0,0,1
1767649535.7206385,0,63443,637448437,137507,189922,0,0,11,1,1,0,1
1767649535.7222884,0,63444,637458437,137507,189922,0,0,11,1,1,0,1
1767649535.7240016,0,63445,637468437,137507,189922,0,0,11,1,1,0,1
1767649535.72558,0,63446,637478437,137507,189922,0,0,11,1,1,0,1
1767649535.7684922,0,63447,637488437,137474,189976,0,1,9,1,0,0,1
1767649535.7702167,0,63448,637498437,137462,190007,0,0,9,1,0,0,1
1767649535.7720633,0,63449,637508437,137462,190007,0,0,11,1,1,0,1
1767649535.7744691,0,63450,637518437,137462,190007,0,0,3,1,1,0,0
1767649535.8183467,0,63451,637528437,137467,189986,0,1,9,1,0,0,1
1767649535.8200603,0,63452,637538437,137479,189981,0,0,9,1,0,0,1
1767649535.8218458,0,63453,637548437,137479,189981,0,0,11,1,1,0,1
1767649535.8236237,0,63454,637558437,137479,189981,0,0,11,1,1,0,1
1767649535.8251054,0,63455,637568437,137479,189981,0,0,11,1,1,0,1
1767649535.8672404,0,63456,637578437,137507,189936,0,1,9,1,0,0,1
1767649535.868833,0,63457,637588437,137479,189921,0,0,9,1,0,0,1
1767649535.8704019,0,63458,637598437,137479,189921,0,0,11,1,1,0,1
1767649535.8720932,0,63459,637608437,137479,189921,0,0,11,1,1,0,1
1767649535.8747423,0,63460,637618437,137479,189921,0,0,3,1,1,0,0
1767649535.9171913,0,63461,637628437,137507,189939,0,1,9,1,0,0,1
1767649535.9188218,0,63462,637638437,137480,189912,0,0,9,1,0,0,1
1767649535.920423,0,63463,637648437,137480,189912,0,0,11,1,1,0,1
1767649535.9223776,0,63464,637658437,137480,189912,0,0,11,1,1,0,1
1767649535.9236562,0,63465,637668437,137480,189912,0,0,11,1,1,0,1
1767649535.9251163,0,63466,637678437,137480,189912,0,0,11,1,1,0,1
1767649535.967372,0,63467,637688437,137508,189872,0,1,9,1,0,0,1
1767649535.9688597,0,63468,637698437,137485,189898,0,0,9,1,0,0,1
1767649535.9704647,0,63469,637708437,137485,189898,0,0,11,1,1,0,1
1767649535.973109,0,63470,637718437,137485,189898,0,0,3,1,1,0,0
1767649535.9747374,0,63471,637728437,137485,189898,0,0,11,1,1,0,1
1767649536.0172021,0,63472,637738437,137503,189870,0,1,9,1,0,0,1
1767649536.0189216,0,63473,637748437,137511,189902,0,0,9,1,0,0,1
1767649536.0205746,0,63474,637758437,137511,189902,0,0,11,1,1,0,1
1767649536.0222116,0,63475,637768437,137511,189902,0,0,11,1,1,0,1
1767649536.024312,0,63476,637778437,137511,189902,0,0,11,1,1,0,1
1767649536.0256655,0,63477,637788437,137511,189902,0,0,11,1,1,0,1
1767649536.0672693,0,63478,637798437,137493,189887,0,1,9,1,0,0,1
1767649536.068853,0,63479,637808437,137494,189868,0,0,9,1,0,0,1
1767649536.0714915,0,63480,637818437,137494,189868,0,0,3,1,1,0,0
1767649536.0730047,0,63481,637828437,137494,189868,0,0,11,1,1,0,1
1767649536.0745335,0,63482,637838437,137494,189868,0,0,11,1,1,0,1
1767649536.1172047,0,63483,637848437,137486,189876,0,1,9,1,0,0,1
1767649536.1189198,0,63484,637858437,137448,189884,0,0,9,1,0,0,1
1767649536.120577,0,63485,637868437,137448,189884,0,0,11,1,1,0,1
1767649536.1222222,0,63486,637878437,137448,189884,0,0,11,1,1,0,1
1767649536.1238472,0,63487,637888437,137448,189884,0,0,11,1,1,0,1
1767649536.1255674,0,63488,637898437,137448,189884,0,0,11,1,1,0,1
1767649536.1681979,0,63489,637908437,137453,189965,0,1,9,1,0,0,1
1767649536.1708417,0,63490,637918437,137424,189982,0,0,1,1,0,0,0
1767649536.1725595,0,63491,637928437,137424,189982,0,0,11,1,1,0,1
1767649536.1741476,0,63492,637938437,137424,189982,0,0,11,1,1,0,1
1767649536.175846,0,63493,637948437,137424,189982,0,0,11,1,1,0,1
1767649536.218242,0,63494,637958437,137470,189957,0,1,9,1,0,0,1
1767649536.220107,0,63495,637968437,137414,189963,0,0,9,1,0,0,1
1767649536.221459,0,63496,637978437,137414,189963,0,0,11,1,1,0,1
1767649536.2232425,0,63497,637988437,137414,189963,0,0,11,1,1,0,1
1767649536.2248404,0,63498,637998437,137414,189963,0,0,11,1,1,0,1
1767649536.2672431,0,63499,638008437,137489,189878,0,1,9,1,0,0,1
1767649536.2698534,0,63500,638018437,137523,189888,0,0,1,1,0,0,0
1767649536.271716,0,63501,638028437,137523,189888,0,0,11,1,1,0,1
1767649536.2731364,0,63502,638038437,137523,189888,0,0,11,1,1,0,1
1767649536.2748315,0,63503,638048437,137523,189888,0,0,11,1,1,0,1
1767649536.3173118,0,63504,638058437,137491,189890,0,1,9,1,0,0,1
1767649536.318981,0,63505,638068437,137485,189877,0,0,9,1,0,0,1
1767649536.320759,0,63506,638078437,137485,189877,0,0,11,1,1,0,1
1767649536.3225477,0,63507,638088437,137485,189877,0,0,11,1,1,0,1
1767649536.324069,0,63508,638098437,137485,189877,0,0,11,1,1,0,1
1767649536.325596,0,63509,638108437,137485,189877,0,0,11,1,1,0,1
1767649536.3692076,0,63510,638118437,137474,189952,0,1,1,1,0,0,0
1767649536.3709166,0,63511,638128437,137403,189947,0,0,9,1,0,0,1
1767649536.3725572,0,63512,638138437,137403,189947,0,0,11,1,1,0,1
1767649536.3742409,0,63513,638148437,137403,189947,0,0,11,1,1,0,1
1767649536.375831,0,63514,638158437,137403,189947,0,0,11,1,1,0,1
1767649536.4182181,0,63515,638168437,137430,189951,0,1,9,1,0,0,1
1767649536.4199498,0,63516,638178437,137419,189954,0,0,9,1,0,0,1
1767649536.4214585,0,63517,638188437,137419,189954,0,0,11,1,1,0,1
1767649536.423328,0,63518,638198437,137419,189954,0,0,11,1,1,0,1
1767649536.4249377,0,63519,638208437,137419,189954,0,0,11,1,1,0,1
1767649536.468376,0,63520,638218437,137516,189872,0,1,1,1,0,0,0
1767649536.4700744,0,63521,638228437,137520,189840,0,0,9,1,0,0,1
1767649536.4718013,0,63522,638238437,137520,189840,0,0,11,1,1,0,1
1767649536.4733963,0,63523,638248437,137520,189840,0,0,11,1,1,0,1
1767649536.4753244,0,63524,638258437,137520,189840,0,0,11,1,1,0,1
1767649536.5172567,0,63525,638268437,137506,189820,0,1,9,1,0,0,1
1767649536.518745,0,63526,638278437,137502,189855,0,0,9,1,0,0,1
1767649536.5204756,0,63527,638288437,137502,189855,0,0,11,1,1,0,1
1767649536.5221963,0,63528,638298437,137502,189855,0,0,11,1,1,0,1
1767649536.523804,0,63529,638308437,137502,189855,0,0,11,1,1,0,1
1767649536.567255,0,63530,638318437,137496,189871,0,1,1,1,0,0,0
1767649536.5688293,0,63531,638328437,137489,189883,0,0,9,1,0,0,1
1767649536.570415,0,63532,638338437,137489,189883,0,0,11,1,1,0,1
1767649536.572029,0,63533,638348437,137489,189883,0,0,11,1,1,0,1
1767649536.5736284,0,63534,638358437,137489,189883,0,0,11,1,1,0,1
1767649536.575095,0,63535,638368437,137489,189883,0,0,11,1,1,0,1
1767649536.6172526,0,63536,638378437,137501,189852,0,1,9,1,0,0,1
1767649536.6187518,0,63537,638388437,137485,189836,0,0,9,1,0,0,1
1767649536.6203291,0,63538,638398437,137485,189836,0,0,11,1,1,0,1
1767649536.6221287,0,63539,638408437,137485,189836,0,0,11,1,1,0,1
1767649536.660342,0,63540,638418437,137485,189836,0,0,3,1,1,0,0
1767649536.6622505,0,63541,638428437,137485,189836,0,0,11,1,1,0,1
1767649536.6637588,0,63542,638438437,137485,189836,0,0,11,1,1,0,1
1767649536.6652956,0,63543,638448437,137485,189836,0,0,11,1,1,0,1
1767649536.7073717,0,63544,638458437,137508,189825,0,1,9,1,0,0,1
1767649536.7091265,0,63545,638468437,137496,189844,0,0,9,1,0,0,1
1767649536.7106338,0,63546,638478437,137496,189844,0,0,11,1,1,0,1
1767649536.712329,0,63547,638488437,137496,189844,0,0,11,1,1,0,1
1767649536.7140348,0,63548,638498437,137496,189844,0,0,11,1,1,0,1
1767649536.7157507,0,63549,638508437,137496,189844,0,0,11,1,1,0,1
1767649536.759223,0,63550,638518437,137447,189927,0,1,1,1,0,0,0
1767649536.7609763,0,63551,638528437,137484,189908,0,0,9,1,0,0,1
