dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
1.0,64.0,384,8,0,256.0,0.0,20.4,0.0,0.0,57.85,57.85,204.46063232421875,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,205.4566090106964,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,206.45284843444824,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,207.44878268241882,64,384,1,256
1.0,64.0,384,8,3,256.0,0.0,20.7,0.0,0.0,57.215,57.215,208.4567267894745,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,209.4515459537506,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,210.45504522323608,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,211.45311784744263,64,384,1,256
1.0,64.0,384,8,4,256.0,0.0,20.5,0.0,0.0,57.582,57.582,212.44877815246582,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,213.45088624954224,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,214.44959330558777,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,215.45380806922913,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.5,0.0,0.0,57.993,57.993,216.45187520980835,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,217.44914650917053,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,218.45614385604858,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,219.4499270915985,64,384,1,256
1.0,64.0,384,8,5,256.0,0.0,20.4,0.0,0.0,56.473,56.473,220.45078015327454,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,221.4584596157074,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,222.4482066631317,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,223.44854760169983,64,384,1,256
1.0,64.0,384,8,6,256.0,0.0,20.5,0.0,0.0,57.599,57.599,224.45133662223816,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,225.4508616924286,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,226.45517325401306,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,227.45620226860046,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.7,0.0,0.0,56.361,56.361,228.4504201412201,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,229.45499444007874,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,230.4517960548401,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,231.45440793037415,64,384,1,256
1.0,64.0,384,8,7,256.0,0.0,20.4,0.0,0.0,56.757,56.757,232.45241737365723,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,233.4487750530243,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,234.44768500328064,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,235.45614004135132,64,384,1,256
10.06,64.0,384,8,8,76.33,0.7951,95.3,937.119,0.339,954.514,1891.972,245.51121997833252,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,246.51751017570496,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,247.51203727722168,64,384,1,256
1.0,64.0,384,8,2,256.0,0.0,20.7,0.0,0.0,56.34,56.34,248.51364159584045,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,249.51393628120422,64,384,1,256
