dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
0.5,64.0,384,8,5,128.0,0.0,19.8,0.0,0.0,32.842,32.842,52.03122878074646,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,52.53455209732056,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,32.848,32.848,53.031349182128906,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,53.5321843624115,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,54.05958914756775,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.286,35.286,54.53772854804993,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,36.692,36.692,55.03181457519531,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,55.53994560241699,64,384,1,64
0.5,64.0,384,8,0,127.49,0.0,19.4,0.0,0.0,35.195,35.195,56.035292863845825,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,56.541560649871826,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,36.78,36.78,57.04019331932068,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,57.53800821304321,64,384,1,64
0.5,64.0,384,8,6,128.0,0.0,19.5,0.0,0.0,35.556,35.556,58.03950262069702,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,58.535903453826904,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.312,36.312,59.03285360336304,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,59.53728890419006,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.546,36.546,60.0396032333374,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,60.54035472869873,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,36.24,36.24,61.04042983055115,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,61.54145050048828,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.878,35.878,62.04059672355652,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,62.53837299346924,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.3,0.0,0.0,36.036,36.036,63.04027223587036,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,63.53417229652405,64,384,1,64
0.5,64.0,384,8,7,128.0,0.0,19.4,0.0,0.0,35.368,35.368,64.0406346321106,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,64.53325939178467,64,384,1,64
0.5,64.0,384,8,0,127.49,0.0,19.4,0.0,0.0,33.341,33.341,65.03735733032227,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,65.53960490226746,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.464,35.464,66.04009199142456,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,66.53999638557434,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.548,35.548,67.04155158996582,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,67.53807425498962,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.3,0.0,0.0,34.446,34.446,68.04027915000916,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,68.53574538230896,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,34.776,34.776,69.04044079780579,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,69.53566026687622,64,384,1,64
9.99,64.0,384,8,8,64.06,0.8008,96.0,943.334,0.343,963.048,1906.726,79.5266547203064,64,384,1,64
0.51,64.0,384,8,0,125.98,0.0,19.3,0.0,0.0,33.866,33.866,80.03446364402771,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,80.53675746917725,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.022,35.022,81.03312182426453,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,81.53508448600769,64,384,1,64
0.5,64.0,384,8,2,127.74,0.0,19.4,0.0,0.0,34.641,34.641,82.03564405441284,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,82.53864526748657,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.3,0.0,0.0,34.402,34.402,83.040118932724,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,83.53959488868713,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,33.486,33.486,84.0354483127594,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,84.5363245010376,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,35.536,35.536,85.03292512893677,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,85.53416061401367,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,35.242,35.242,86.03280091285706,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,86.53519177436829,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,34.584,34.584,87.03468441963196,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,87.53628492355347,64,384,1,64
0.5,64.0,384,8,3,127.74,0.0,19.6,0.0,0.0,33.707,33.707,88.03667283058167,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,88.54037666320801,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,34.056,34.056,89.03652334213257,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,89.53434658050537,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.038,36.038,90.04099369049072,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,90.5354220867157,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.796,35.796,91.0414445400238,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,91.54016089439392,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.8,0.0,0.0,34.062,34.062,92.03669810295105,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,92.53950715065002,64,384,1,64
0.5,64.0,384,8,0,127.49,0.0,19.7,0.0,0.0,31.649,31.649,93.03830170631409,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,93.54363918304443,64,384,1,64
0.5,64.0,384,8,4,128.0,0.0,19.5,0.0,0.0,35.68,35.68,94.04091429710388,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,94.54345083236694,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,33.75,33.75,95.04092144966125,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,95.54334855079651,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.402,36.402,96.04075407981873,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,96.53767132759094,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,36.316,36.316,97.04076433181763,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,97.54360556602478,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,36.686,36.686,98.04097938537598,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,98.53758215904236,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.428,36.428,99.0415289402008,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,99.53868269920349,64,384,1,64
0.5,64.0,384,8,5,128.0,0.0,19.5,0.0,0.0,34.502,34.502,100.04326176643372,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,100.58217787742615,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.3,0.0,0.0,36.23,36.23,101.04006862640381,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,101.53725838661194,64,384,1,64
