idx,t_us,red,ir,green,finger,rb_used,flags
1568,49901256,145779,171271,0,1,123,0
1569,49932506,145775,171179,0,1,124,0
1570,49963756,145568,171357,0,1,123,0
1571,49995006,145842,171498,0,1,124,0
1572,50026256,145858,171505,0,1,124,0
1573,50057506,145877,171708,0,1,123,0
1574,50088756,146011,171926,0,1,124,0
1575,50120006,146151,172077,0,1,123,0
1576,50151256,146158,172126,0,1,124,0
1577,50182506,145998,171802,0,1,125,0
1578,50213756,145969,171635,0,1,124,0
1579,50245006,145950,171658,0,1,124,0
1580,50276256,145968,171740,0,1,123,0
1581,50307506,145942,171727,0,1,124,0
1582,50338756,145952,171716,0,1,125,0
1583,50370006,145901,171607,0,1,124,0
1584,50401256,145833,171557,0,1,125,0
1585,50432506,145816,171415,0,1,125,0
1586,50463756,145809,171456,0,1,124,0
1587,50495006,145851,171422,0,1,125,0
1588,50526256,145812,171414,0,1,124,0
1589,50557506,145866,171506,0,1,125,0
1590,50588756,145859,171467,0,1,126,0
1591,50620006,145647,171235,0,1,125,0
1592,50651256,145632,171305,0,1,125,0
1593,50682506,145622,171293,0,1,124,0
1594,50713756,145682,171395,0,1,125,0
1595,50745006,145737,171483,0,1,126,0
1596,50776256,145826,171705,0,1,125,0
1597,50807506,145892,171712,0,1,126,0
1598,50838756,145871,171807,0,1,126,0
1599,50870006,146035,172133,0,1,125,0
1600,50901256,146189,172502,0,1,126,0
1601,50932506,146426,172781,0,1,125,0
1602,50963756,146465,172918,0,1,126,0
1603,50995006,146553,172966,0,1,127,0
1604,51026256,146624,173024,0,1,126,0
1605,51057506,146645,173102,0,1,126,0
1606,51088756,146648,172958,0,1,125,0
1607,51120006,146670,172963,0,1,126,0
1608,51151256,146666,172938,0,1,127,0
1609,51182506,146642,172932,0,1,126,0
1610,51213756,146704,173139,0,1,127,0
1611,51245006,146736,173226,0,1,127,0
1612,51276256,146685,173198,0,1,126,0
1613,51307506,146817,173422,0,1,127,0
1614,51338756,146874,173507,0,1,126,0
1615,51370006,146967,173674,0,1,127,0
1616,51401256,147005,173682,0,1,128,0
1617,51432506,146967,173631,0,1,127,0
1618,51463756,146997,173733,0,1,127,0
1619,51495006,147066,173756,0,1,126,0
1620,51526256,147023,173779,0,1,127,0
1621,51557506,146955,173711,0,1,128,0
1622,51588756,146972,173668,0,1,127,0
1623,51620006,146950,173631,0,1,128,0
1624,51651256,146884,173474,0,1,128,0
